turker    	 adjective     	 response 	 mean  	 onestdev 	 respdev          	 had_negative     logrespdev
T_287849  	 extraordinary 	 11520    	 10790 	 480      	 1.52083333333    	 noNeg            0.419258430238308
T_330915  	 weak          	 6900     	 6890  	 55       	 0.181818181818   	 noNeg            -1.70474809223942
T_6605231 	 weak          	 5568     	 5430  	 295      	 0.467796610169   	 noNeg            -0.759721671183665
T_2032567 	 weak          	 8455     	 8450  	 185      	 0.027027027027   	 noNeg            -3.61091791264522
T_5896210 	 weak          	 9180     	 9120  	 305      	 0.196721311475   	 noNeg            -1.62596721438739
T_3567432 	 weak          	 3563     	 3560  	 150      	 0.02             	 noNeg            -3.91202300542813
T_5429916 	 weak          	 3798     	 3790  	 190      	 0.0421052631579  	 noNeg            -3.16758253048052
T_9040925 	 weak          	 8700     	 8630  	 140      	 0.5              	 noNeg            -0.693147180559945
T_2187949 	 weak          	 7860     	 7850  	 250      	 0.04             	 noNeg            -3.2188758248682
T_6987667 	 weak          	 3550     	 3460  	 275      	 0.327272727273   	 noNeg            -1.11696142733547
T_94744   	 weak          	 2561     	 2560  	 290      	 0.00344827586207 	 noNeg            -5.66988092298016
T_3985992 	 weak          	 8250     	 8240  	 470      	 0.0212765957447  	 noNeg            -3.85014760170915
T_6453084 	 weak          	 9400     	 9310  	 140      	 0.642857142857   	 noNeg            -0.441832752279261
T_3757827 	 weak          	 7002     	 7000  	 255      	 0.0078431372549  	 noNeg            -4.8481163645987
T_1771975 	 weak          	 3080     	 3070  	 440      	 0.0227272727273  	 noNeg            -3.78418963391705
T_8894480 	 weak          	 6880     	 6830  	 240      	 0.208333333333   	 noNeg            -1.56861591791544
T_5826734 	 weak          	 2150     	 2140  	 490      	 0.0204081632653  	 noNeg            -3.89182029811092
T_2257827 	 weak          	 2680     	 2640  	 215      	 0.186046511628   	 noNeg            -1.68175857401323
T_9289161 	 weak          	 1150     	 1140  	 450      	 0.0222222222222  	 noNeg            -3.80666248977131
T_7332968 	 weak          	 2540     	 2510  	 300      	 0.1              	 noNeg            -2.30258509299404
T_1562652 	 weak          	 6300     	 6250  	 155      	 0.322580645161   	 noNeg            -1.131402111492
T_5659439 	 weak          	 6783     	 6780  	 160      	 0.01875          	 noNeg            -3.97656152656571
T_4286557 	 weak          	 9500     	 9420  	 485      	 0.164948453608   	 noNeg            -1.8021222562651
T_7308371 	 weak          	 5705     	 5700  	 20       	 0.25             	 noNeg            -1.38629436111989
T_776234  	 weak          	 4900     	 4720  	 485      	 0.371134020619   	 noNeg            -0.991192040046078
T_4394973 	 weak          	 9610     	 9500  	 320      	 0.34375          	 noNeg            -1.06784063000136
T_5696457 	 weak          	 5530     	 5520  	 65       	 0.153846153846   	 noNeg            -1.87180217690259
T_901679  	 weak          	 9340     	 9320  	 80       	 0.25             	 noNeg            -1.38629436111989
T_4189793 	 weak          	 5200     	 5100  	 205      	 0.487804878049   	 noNeg            -0.717839793149866
T_2905681 	 weak          	 1800     	 1720  	 210      	 0.380952380952   	 noNeg            -0.965080896044586
T_914035  	 weak          	 3200     	 3170  	 490      	 0.0612244897959  	 noNeg            -2.79320800944281
T_6084074 	 weak          	 6400     	 6340  	 95       	 0.631578947368   	 noNeg            -0.459532329379106
T_4267653 	 weak          	 8090     	 8070  	 115      	 0.173913043478   	 noNeg            -1.74919985481076
T_8678864 	 weak          	 2020     	 2010  	 50       	 0.2              	 noNeg            -1.6094379124341
T_2818415 	 weak          	 5097     	 5080  	 430      	 0.0395348837209  	 noNeg            -3.23057186463215
T_287849  	 weak          	 1125     	 1110  	 355      	 0.0422535211268  	 noNeg            -3.16406758837227
T_330915  	 striking      	 560      	 500   	 25       	 2.4              	 noNeg            0.8754687373539
T_6468097 	 striking      	 4050     	 3500  	 280      	 1.96428571429    	 noNeg            0.675128675059449
T_6605231 	 striking      	 2850     	 2590  	 165      	 1.57575757576    	 noNeg            0.454736157116486
T_2032567 	 striking      	 1922     	 1310  	 335      	 1.82686567164    	 noNeg            0.602601750686279
T_5429916 	 striking      	 5450     	 5180  	 160      	 1.6875           	 noNeg            0.523248143764548
T_9040925 	 striking      	 7800     	 7610  	 70       	 2.71428571429    	 noNeg            0.998528830112706
T_6987667 	 striking      	 9540     	 8640  	 450      	 2                	 noNeg            0.693147180559945
T_94744   	 striking      	 9500     	 8880  	 390      	 1.58974358974    	 noNeg            0.463572738913187
T_3985992 	 striking      	 7800     	 7280  	 280      	 1.85714285714    	 noNeg            0.619039208404685
T_6453084 	 striking      	 8500     	 8210  	 195      	 1.48717948718    	 noNeg            0.396881364417118
T_3757827 	 striking      	 6570     	 6370  	 105      	 1.90476190476    	 noNeg            0.644357016389513
T_1771975 	 striking      	 5340     	 5110  	 90       	 2.55555555556    	 noNeg            0.938269638594669
T_8894480 	 striking      	 9620     	 8830  	 375      	 2.10666666667    	 noNeg            0.745106919492239
T_5826734 	 striking      	 8050     	 7550  	 290      	 1.72413793103    	 noNeg            0.544727175439072
T_2257827 	 striking      	 4500     	 3690  	 450      	 1.8              	 noNeg            0.587786664902119
T_9289161 	 striking      	 2300     	 1950  	 190      	 1.84210526316    	 noNeg            0.610909082324116
T_1562652 	 striking      	 7700     	 7440  	 160      	 1.625            	 noNeg            0.485507815781701
T_4286557 	 striking      	 2000     	 1550  	 425      	 1.05882352941    	 noNeg            0.0571584138382821
T_7308371 	 striking      	 11150    	 10260 	 475      	 1.87368421053    	 noNeg            0.627906658693511
T_776234  	 striking      	 6500     	 5770  	 455      	 1.6043956044     	 noNeg            0.472747115194226
T_4394973 	 striking      	 7395     	 7110  	 145      	 1.96551724138    	 noNeg            0.675755437848427
T_5696457 	 striking      	 3500     	 3390  	 55       	 2                	 noNeg            0.693147180559945
T_901679  	 striking      	 8900     	 8280  	 360      	 1.72222222222    	 noNeg            0.543615446587691
T_914035  	 striking      	 9470     	 9370  	 55       	 1.81818181818    	 noNeg            0.597837000754621
T_6084074 	 striking      	 3250     	 2950  	 85       	 3.52941176471    	 noNeg            1.26113121816705
T_4267653 	 striking      	 9350     	 8500  	 465      	 1.82795698925    	 noNeg            0.603198943898477
T_8678864 	 striking      	 4000     	 3410  	 305      	 1.93442622951    	 noNeg            0.659810760293286
T_2818415 	 striking      	 4928     	 4070  	 385      	 2.22857142857    	 noNeg            0.801360765199537
T_287849  	 striking      	 3750     	 3480  	 220      	 1.22727272727    	 noNeg            0.204794412643791
T_330915  	 rich          	 2000     	 1730  	 235      	 1.14893617021    	 noNeg            0.138836444851809
T_6468097 	 rich          	 7800     	 7170  	 355      	 1.77464788732    	 noNeg            0.573602029907941
T_6605231 	 rich          	 8790     	 8180  	 315      	 1.93650793651    	 noNeg            0.66088631834279
T_2032567 	 rich          	 10000    	 9710  	 415      	 0.698795180723   	 noNeg            -0.358397597250023
T_5896210 	 rich          	 3700     	 3290  	 345      	 1.1884057971     	 noNeg            0.172612742665774
T_5429916 	 rich          	 8960     	 8840  	 85       	 1.41176470588    	 noNeg            0.344840486290063
T_9040925 	 rich          	 2200     	 1920  	 260      	 1.07692307692    	 noNeg            0.0741079721508649
T_6987667 	 rich          	 5700     	 5400  	 185      	 1.62162162162    	 noNeg            0.483426649576876
T_94744   	 rich          	 4300     	 3580  	 365      	 1.97260273973    	 noNeg            0.679353858429624
T_3985992 	 rich          	 6205     	 6180  	 15       	 1.66666666667    	 noNeg            0.510825623767991
T_6453084 	 rich          	 8700     	 8320  	 465      	 0.817204301075   	 noNeg            -0.201866152867254
T_3757827 	 rich          	 6100     	 5750  	 205      	 1.70731707317    	 noNeg            0.534923175344623
T_1771975 	 rich          	 5900     	 5190  	 415      	 1.71084337349    	 noNeg            0.536986449802339
T_8894480 	 rich          	 9630     	 9360  	 190      	 1.42105263158    	 noNeg            0.35139788683863
T_5826734 	 rich          	 4790     	 4700  	 85       	 1.05882352941    	 noNeg            0.0571584138382821
T_2257827 	 rich          	 10900    	 10250 	 355      	 1.83098591549    	 noNeg            0.604854573412652
T_9289161 	 rich          	 6400     	 5940  	 265      	 1.7358490566     	 noNeg            0.551496663494745
T_7332968 	 rich          	 3200     	 2910  	 120      	 2.41666666667    	 noNeg            0.882389180199853
T_1562652 	 rich          	 2300     	 2010  	 150      	 1.93333333333    	 noNeg            0.65924562888254
T_4286557 	 rich          	 9600     	 9350  	 305      	 0.819672131148   	 noNeg            -0.198850858744605
T_7308371 	 rich          	 8200     	 8090  	 70       	 1.57142857143    	 noNeg            0.451985123743966
T_776234  	 rich          	 7000     	 6830  	 180      	 0.944444444444   	 noNeg            -0.057158413840419
T_4394973 	 rich          	 9085     	 8390  	 445      	 1.56179775281    	 noNeg            0.4458375633992
T_5696457 	 rich          	 8900     	 8610  	 400      	 0.725            	 noNeg            -0.321583624127462
T_901679  	 rich          	 7600     	 7310  	 340      	 0.852941176471   	 noNeg            -0.159064694629204
T_4189793 	 rich          	 3600     	 3550  	 30       	 1.66666666667    	 noNeg            0.510825623767991
T_914035  	 rich          	 2660     	 2590  	 35       	 2                	 noNeg            0.693147180559945
T_6084074 	 rich          	 2350     	 2140  	 185      	 1.13513513514    	 noNeg            0.12675170564343
T_4267653 	 rich          	 3300     	 3160  	 325      	 0.430769230769   	 noNeg            -0.842182759720968
T_8678864 	 rich          	 1200     	 900   	 275      	 1.09090909091    	 noNeg            0.0870113769904634
T_2818415 	 rich          	 5232     	 4890  	 175      	 1.95428571429    	 noNeg            0.670024763141284
T_287849  	 rich          	 5250     	 5060  	 170      	 1.11764705882    	 noNeg            0.111225635107067
T_330915  	 dramatic      	 1600     	 1400  	 100      	 2                	 noNeg            0.693147180559945
T_6468097 	 dramatic      	 2200     	 1890  	 200      	 1.55             	 noNeg            0.438254930931155
T_6605231 	 dramatic      	 5500     	 4560  	 480      	 1.95833333333    	 noNeg            0.672093771360411
T_2032567 	 dramatic      	 8220     	 7410  	 415      	 1.95180722892    	 noNeg            0.668755727438008
T_5896210 	 dramatic      	 5700     	 4960  	 370      	 2                	 noNeg            0.693147180559945
T_5429916 	 dramatic      	 1840     	 1410  	 460      	 0.934782608696   	 noNeg            -0.0674412807951602
T_9040925 	 dramatic      	 7000     	 6820  	 115      	 1.5652173913     	 noNeg            0.448024722524183
T_94744   	 dramatic      	 10700    	 9960  	 410      	 1.80487804878    	 noNeg            0.590493026499592
T_3985992 	 dramatic      	 8500     	 7780  	 370      	 1.94594594595    	 noNeg            0.665748206373914
T_6453084 	 dramatic      	 7900     	 7290  	 410      	 1.48780487805    	 noNeg            0.397301797469823
T_3757827 	 dramatic      	 1950     	 1360  	 300      	 1.96666666667    	 noNeg            0.676340062245259
T_5826734 	 dramatic      	 2200     	 1510  	 495      	 1.39393939394    	 noNeg            0.33213383502305
T_2257827 	 dramatic      	 2200     	 1860  	 200      	 1.7              	 noNeg            0.53062825106217
T_9289161 	 dramatic      	 6660     	 5950  	 355      	 2                	 noNeg            0.693147180559945
T_7332968 	 dramatic      	 1870     	 1370  	 320      	 1.5625           	 noNeg            0.44628710262842
T_4286557 	 dramatic      	 2830     	 2790  	 20       	 2                	 noNeg            0.693147180559945
T_7308371 	 dramatic      	 5650     	 5060  	 320      	 1.84375          	 noNeg            0.611801541105993
T_4394973 	 dramatic      	 2045     	 1440  	 295      	 2.05084745763    	 noNeg            0.718253101692427
T_5696457 	 dramatic      	 2150     	 2010  	 95       	 1.47368421053    	 noNeg            0.387765531011264
T_901679  	 dramatic      	 540      	 380   	 80       	 2                	 noNeg            0.693147180559945
T_914035  	 dramatic      	 7600     	 7290  	 190      	 1.63157894737    	 noNeg            0.489548225319674
T_6084074 	 dramatic      	 6200     	 5720  	 260      	 1.84615384615    	 noNeg            0.613104472884326
T_4267653 	 dramatic      	 3500     	 2910  	 385      	 1.53246753247    	 noNeg            0.426879202613591
